Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
25/08/96,Leeds,Man United,1,1,D,0,1,A,S Lodge,,,,,,,,,,,,
26/08/96,Man United,Arsenal,1,0,H,0,0,D,P Jones,,,,,,,,,,,,
26/08/96,West Ham,Blackburn,1,2,A,1,1,D,L Stevens,,,,,,,,,,,,
04/09/96,Liverpool,Newcastle,4,3,H,2,2,D,C Cooper,,,,,,,,,,,,
07/09/96,Aston Villa,Southampton,1,0,H,1,0,H,D Smith,,,,,,,,,,,,
07/09/96,Chelsea,Nott'm Forest,3,0,H,1,0,H,N Graham,,,,,,,,,,,,
07/09/96,Leeds,Middlesbrough,2,2,D,1,1,D,S Dunn,,,,,,,,,,,,
07/09/96,Leicester,Coventry,2,2,D,1,0,H,R Styles,,,,,,,,,,,,
07/09/96,Man United,Everton,2,0,H,2,0,H,P Walton,,,,,,,,,,,,
07/09/96,Newcastle,Sunderland,1,1,D,1,0,H,M Dean,,,,,,,,,,,,
07/09/96,Sheffield Weds,Derby,2,1,H,0,1,A,S Wicks,,,,,,,,,,,,
07/09/96,Tottenham,Liverpool,0,1,A,0,0,D,M Riley,,,,,,,,,,,,
07/09/96,Wimbledon,Arsenal,1,3,A,1,2,A,P Durkin,,,,,,,,,,,,
07/09/96,West Ham,Blackburn,2,1,H,2,1,H,D Elleray,,,,,,,,,,,,
14/09/96,Arsenal,Sunderland,0,0,D,0,0,D,G Hall,,,,,,,,,,,,
14/09/96,Blackburn,Man United,0,2,A,0,1,A,R Jones,,,,,,,,,,,,
14/09/96,Coventry,Middlesbrough,0,0,D,0,0,D,T Riley,,,,,,,,,,,,
14/09/96,Derby,Leicester,2,4,A,1,1,D,J Kelly,,,,,,,,,,,,
14/09/96,Everton,Tottenham,1,0,H,0,0,D,A Baker,,,,,,,,,,,,
14/09/96,Liverpool,Coventry,0,1,A,0,0,D,K Winter,,,,,,,,,,,,
14/09/96,Nott'm Forest,Chelsea,2,0,H,0,0,D,S Lodge,,,,,,,,,,,,
14/09/96,Southampton,Sheffield Weds,0,0,D,0,0,D,P Jones,,,,,,,,,,,,
14/09/96,Wimbledon,Aston Villa,1,0,H,0,0,D,L Stevens,,,,,,,,,,,,
14/09/96,West Ham,Leeds,1,1,D,1,0,H,C Cooper,,,,,,,,,,,,
21/09/96,Aston Villa,Newcastle,0,0,D,0,0,D,D Smith,,,,,,,,,,,,
21/09/96,Chelsea,Liverpool,2,4,A,2,0,H,N Graham,,,,,,,,,,,,
21/09/96,Coventry,Everton,1,1,D,1,0,H,S Dunn,,,,,,,,,,,,
21/09/96,Leeds,Southampton,2,0,H,1,0,H,R Styles,,,,,,,,,,,,
21/09/96,Leicester,Arsenal,2,1,H,1,1,D,P Walton,,,,,,,,,,,,
21/09/96,Man United,Derby,2,2,D,1,1,D,M Dean,,,,,,,,,,,,
21/09/96,Middlesbrough,West Ham,2,2,D,1,1,D,S Wicks,,,,,,,,,,,,
21/09/96,Sheffield Weds,Blackburn,1,0,H,0,0,D,M Riley,,,,,,,,,,,,
21/09/96,Sunderland,Nott'm Forest,1,1,D,1,0,H,P Durkin,,,,,,,,,,,,
21/09/96,Tottenham,Wimbledon,1,0,H,0,0,D,D Elleray,,,,,,,,,,,,
28/09/96,Arsenal,Sheffield Weds,4,1,H,2,1,H,G Hall,,,,,,,,,,,,
28/09/96,Blackburn,Leicester,1,1,D,0,0,D,R Jones,,,,,,,,,,,,
28/09/96,Derby,Middlesbrough,1,1,D,1,1,D,T Riley,,,,,,,,,,,,
28/09/96,Everton,Coventry,3,0,H,2,0,H,J Kelly,,,,,,,,,,,,
28/09/96,Liverpool,Aston Villa,1,2,A,0,1,A,A Baker,,,,,,,,,,,,
28/09/96,Nott'm Forest,Leeds,0,1,A,0,1,A,K Winter,,,,,,,,,,,,
28/09/96,Southampton,Tottenham,2,2,D,0,1,A,S Lodge,,,,,,,,,,,,
28/09/96,Sunderland,Man United,0,3,A,0,1,A,P Jones,,,,,,,,,,,,
28/09/96,Wimbledon,Chelsea,1,1,D,0,1,A,L Stevens,,,,,,,,,,,,
28/09/96,West Ham,Newcastle,2,1,H,1,0,H,C Cooper,,,,,,,,,,,,
12/10/96,Aston Villa,Sunderland,0,1,A,0,0,D,D Smith,,,,,,,,,,,,
12/10/96,Chelsea,Man United,2,1,H,1,0,H,N Graham,,,,,,,,,,,,
12/10/96,Coventry,Southampton,0,1,A,0,0,D,S Dunn,,,,,,,,,,,,
12/10/96,Leeds,Blackburn,2,0,H,1,0,H,R Styles,,,,,,,,,,,,
12/10/96,Leicester,Derby,1,0,H,0,0,D,P Walton,,,,,,,,,,,,
12/10/96,Middlesbrough,Wimbledon,0,0,D,0,0,D,M Dean,,,,,,,,,,,,
12/10/96,Newcastle,Liverpool,7,1,H,5,0,H,S Wicks,,,,,,,,,,,,
12/10/96,Sheffield Weds,West Ham,1,1,D,1,0,H,M Riley,,,,,,,,,,,,
12/10/96,Tottenham,Nott'm Forest,1,0,H,0,0,D,P Durkin,,,,,,,,,,,,
13/10/96,Everton,Arsenal,2,2,D,1,1,D,D Elleray,,,,,,,,,,,,
19/10/96,Arsenal,Newcastle,1,1,D,0,1,A,G Hall,,,,,,,,,,,,
19/10/96,Blackburn,Everton,1,2,A,0,1,A,R Jones,,,,,,,,,,,,
19/10/96,Derby,Liverpool,1,0,H,0,0,D,T Riley,,,,,,,,,,,,
19/10/96,Man United,Leicester,2,2,D,1,2,A,J Kelly,,,,,,,,,,,,
19/10/96,Nott'm Forest,Coventry,0,0,D,0,0,D,A Baker,,,,,,,,,,,,
19/10/96,Sheffield Weds,Sunderland,1,0,H,1,0,H,K Winter,,,,,,,,,,,,
19/10/96,Southampton,Middlesbrough,4,0,H,2,0,H,S Lodge,,,,,,,,,,,,
19/10/96,Wimbledon,West Ham,2,2,D,1,2,A,P Jones,,,,,,,,,,,,
20/10/96,Chelsea,Aston Villa,2,0,H,1,0,H,L Stevens,,,,,,,,,,,,
20/10/96,Tottenham,Leeds,2,0,H,1,0,H,C Cooper,,,,,,,,,,,,
26/10/96,Aston Villa,Blackburn,4,3,H,2,2,D,D Smith,,,,,,,,,,,,
26/10/96,Coventry,Arsenal,1,1,D,0,0,D,N Graham,,,,,,,,,,,,
26/10/96,Derby,Tottenham,2,1,H,1,1,D,S Dunn,,,,,,,,,,,,
26/10/96,Everton,Sheffield Weds,1,1,D,0,0,D,R Styles,,,,,,,,,,,,
26/10/96,Leicester,Southampton,0,1,A,0,1,A,P Walton,,,,,,,,,,,,
26/10/96,Middlesbrough,Man United,2,1,H,2,0,H,M Dean,,,,,,,,,,,,
26/10/96,Newcastle,Chelsea,0,0,D,0,0,D,S Wicks,,,,,,,,,,,,
26/10/96,Sunderland,Liverpool,1,0,H,0,0,D,M Riley,,,,,,,,,,,,
26/10/96,West Ham,Nott'm Forest,1,1,D,0,0,D,P Durkin,,,,,,,,,,,,
27/10/96,Leeds,Wimbledon,1,2,A,0,2,A,D Elleray,,,,,,,,,,,,
30/10/96,Aston Villa,Everton,1,0,H,1,0,H,G Hall,,,,,,,,,,,,
30/10/96,Blackburn,Middlesbrough,0,0,D,0,0,D,R Jones,,,,,,,,,,,,
30/10/96,Chelsea,Leeds,3,0,H,1,0,H,T Riley,,,,,,,,,,,,
30/10/96,Liverpool,Leicester,2,1,H,1,0,H,J Kelly,,,,,,,,,,,,
02/11/96,Arsenal,Aston Villa,0,0,D,0,0,D,A Baker,,,,,,,,,,,,
02/11/96,Derby,West Ham,0,0,D,0,0,D,K Winter,,,,,,,,,,,,
02/11/96,Leicester,Newcastle,1,1,D,1,1,D,S Lodge,,,,,,,,,,,,
02/11/96,Liverpool,Everton,1,1,D,1,0,H,P Jones,,,,,,,,,,,,
02/11/96,Man United,Sheffield Weds,1,0,H,0,0,D,L Stevens,,,,,,,,,,,,
02/11/96,Middlesbrough,Chelsea,1,1,D,1,0,H,C Cooper,,,,,,,,,,,,
02/11/96,Nott'm Forest,Southampton,2,0,H,1,0,H,D Smith,,,,,,,,,,,,
02/11/96,Sunderland,Wimbledon,1,0,H,1,0,H,N Graham,,,,,,,,,,,,
03/11/96,Tottenham,Coventry,1,1,D,0,0,D,S Dunn,,,,,,,,,,,,
003/11/96,West Ham,Leeds,2,0,H,2,0,H,R Styles,,,,,,,,,,,,
09/11/96,Blackburn,Derby,1,2,A,0,2,A,P Walton,,,,,,,,,,,,
09/11/96,Chelsea,Sunderland,6,2,H,2,1,H,M Dean,,,,,,,,,,,,
09/11/96,Coventry,Liverpool,0,0,D,0,0,D,S Wicks,,,,,,,,,,,,
09/11/96,Everton,Middlesbrough,1,1,D,0,1,A,M Riley,,,,,,,,,,,,
09/11/96,Leeds,Nott'm Forest,4,0,H,2,0,H,P Durkin,,,,,,,,,,,,
09/11/96,Newcastle,Man United,5,0,H,3,0,H,D Elleray,,,,,,,,,,,,
09/11/96,Sheffield Weds,Arsenal,0,0,D,0,0,D,G Hall,,,,,,,,,,,,
09/11/96,Southampton,Leicester,1,3,A,1,1,D,R Jones,,,,,,,,,,,,
09/11/96,Wimbledon,Tottenham,1,0,H,0,0,D,T Riley,,,,,,,,,,,,
10/11/96,Aston Villa,West Ham,2,0,H,1,0,H,J Kelly,,,,,,,,,,,,
17/11/96,Arsenal,Everton,1,1,D,0,0,D,A Baker,,,,,,,,,,,,
23/11/96,Aston Villa,Tottenham,1,0,H,0,0,D,K Winter,,,,,,,,,,,,
23/11/96,Derby,Arsenal,2,2,D,1,1,D,S Lodge,,,,,,,,,,,,
23/11/96,Leicester,Blackburn,3,0,H,1,0,H,P Jones,,,,,,,,,,,,
23/11/96,Liverpool,Sunderland,0,1,A,0,0,D,L Stevens,,,,,,,,,,,,
23/11/96,Man United,Chelsea,1,2,A,0,0,D,C Cooper,,,,,,,,,,,,
23/11/96,Middlesbrough,Leeds,2,1,H,1,0,H,D Smith,,,,,,,,,,,,
23/11/96,Nott'm Forest,Wimbledon,1,1,D,0,1,A,N Graham,,,,,,,,,,,,
23/11/96,Sheffield Weds,Coventry,2,2,D,0,1,A,S Dunn,,,,,,,,,,,,
23/11/96,West Ham,Southampton,0,2,A,0,1,A,R Styles,,,,,,,,,,,,
30/11/96,Arsenal,Wimbledon,0,0,D,0,0,D,P Walton,,,,,,,,,,,,
30/11/96,Blackburn,Sheffield Weds,4,0,H,2,0,H,M Dean,,,,,,,,,,,,
30/11/96,Chelsea,Derby,3,1,H,2,1,H,S Wicks,,,,,,,,,,,,
30/11/96,Coventry,Man United,0,2,A,0,2,A,M Riley,,,,,,,,,,,,
30/11/96,Everton,Leicester,0,2,A,0,1,A,P Durkin,,,,,,,,,,,,
30/11/96,Leeds,Aston Villa,0,0,D,0,0,D,D Elleray,,,,,,,,,,,,
30/11/96,Newcastle,Southampton,0,1,A,0,0,D,G Hall,,,,,,,,,,,,
30/11/96,Nott'm Forest,West Ham,0,2,A,0,2,A,R Jones,,,,,,,,,,,,
30/11/96,Sunderland,Middlesbrough,0,0,D,0,0,D,T Riley,,,,,,,,,,,,
30/11/96,Tottenham,Liverpool,0,0,D,0,0,D,J Kelly,,,,,,,,,,,,
07/12/96,Aston Villa,Sunderland,0,0,D,0,0,D,A Baker,,,,,,,,,,,,
07/12/96,Derby,Chelsea,0,3,A,0,2,A,K Winter,,,,,,,,,,,,
07/12/96,Liverpool,Man United,1,0,H,1,0,H,S Lodge,,,,,,,,,,,,
07/12/96,Middlesbrough,Arsenal,2,4,A,1,2,A,P Jones,,,,,,,,,,,,
07/12/96,Sheffield Weds,Leicester,3,1,H,1,0,H,L Stevens,,,,,,,,,,,,
07/12/96,Southampton,Everton,0,2,A,0,0,D,C Cooper,,,,,,,,,,,,
07/12/96,Wimbledon,Blackburn,1,0,H,1,0,H,D Smith,,,,,,,,,,,,
07/12/96,West Ham,Tottenham,1,1,D,1,1,D,N Graham,,,,,,,,,,,,
14/12/96,Arsenal,Derby,2,0,H,1,0,H,S Dunn,,,,,,,,,,,,
14/12/96,Blackburn,Liverpool,2,3,A,1,2,A,R Styles,,,,,,,,,,,,
14/12/96,Chelsea,Sunderland,6,2,H,2,1,H,P Walton,,,,,,,,,,,,
14/12/96,Coventry,Leeds,3,1,H,1,0,H,M Dean,,,,,,,,,,,,
14/12/96,Everton,West Ham,2,2,D,1,1,D,S Wicks,,,,,,,,,,,,
14/12/96,Leicester,Aston Villa,0,0,D,0,0,D,M Riley,,,,,,,,,,,,
14/12/96,Man United,Tottenham,4,0,H,2,0,H,P Durkin,,,,,,,,,,,,
14/12/96,Newcastle,Sheffield Weds,1,2,A,1,0,H,D Elleray,,,,,,,,,,,,
14/12/96,Nott'm Forest,Middlesbrough,0,0,D,0,0,D,G Hall,,,,,,,,,,,,
14/12/96,Wimbledon,Southampton,2,2,D,1,1,D,R Jones,,,,,,,,,,,,
16/12/96,Middlesbrough,Wimbledon,0,0,D,0,0,D,T Riley,,,,,,,,,,,,
21/12/96,Aston Villa,Leicester,0,1,A,0,0,D,J Kelly,,,,,,,,,,,,
21/12/96,Blackburn,Sunderland,0,0,D,0,0,D,A Baker,,,,,,,,,,,,
21/12/96,Derby,Nott'm Forest,2,0,H,1,0,H,K Winter,,,,,,,,,,,,
21/12/96,Leeds,Coventry,1,1,D,1,0,H,S Lodge,,,,,,,,,,,,
21/12/96,Liverpool,Wimbledon,1,0,H,0,0,D,P Jones,,,,,,,,,,,,
21/12/96,Middlesbrough,Newcastle,1,2,A,0,0,D,L Stevens,,,,,,,,,,,,
21/12/96,Sheffield Weds,Chelsea,2,0,H,0,0,D,C Cooper,,,,,,,,,,,,
21/12/96,Southampton,Arsenal,1,3,A,0,1,A,D Smith,,,,,,,,,,,,
21/12/96,Tottenham,Everton,3,2,H,0,1,A,N Graham,,,,,,,,,,,,
21/12/96,West Ham,Man United,2,2,D,1,1,D,S Dunn,,,,,,,,,,,,
26/12/96,Arsenal,Tottenham,0,0,D,0,0,D,R Styles,,,,,,,,,,,,
26/12/96,Chelsea,Southampton,4,2,H,1,1,D,P Walton,,,,,,,,,,,,
26/12/96,Coventry,Aston Villa,1,1,D,1,0,H,M Dean,,,,,,,,,,,,
26/12/96,Everton,Leicester,1,1,D,0,1,A,S Wicks,,,,,,,,,,,,
26/12/96,Leeds,Manchester United,0,4,A,0,1,A,M Riley,,,,,,,,,,,,
26/12/96,Newcastle,Blackburn,1,2,A,0,1,A,P Durkin,,,,,,,,,,,,
26/12/96,Nott'm Forest,Derby,1,0,H,1,0,H,D Elleray,,,,,,,,,,,,
26/12/96,Sunderland,Sheffield Weds,0,0,D,0,0,D,G Hall,,,,,,,,,,,,
26/12/96,Wimbledon,Liverpool,1,1,D,0,1,A,R Jones,,,,,,,,,,,,
28/12/96,Aston Villa,Arsenal,1,0,H,0,0,D,T Riley,,,,,,,,,,,,
28/12/96,Blackburn,Everton,0,2,A,0,0,D,J Kelly,,,,,,,,,,,,
28/12/96,Leicester,Newcastle,0,0,D,0,0,D,A Baker,,,,,,,,,,,,
28/12/96,Liverpool,Leeds,0,0,D,0,0,D,K Winter,,,,,,,,,,,,
28/12/96,Man United,Sunderland,5,0,H,2,0,H,S Lodge,,,,,,,,,,,,
28/12/96,Sheffield Weds,Nott'm Forest,2,0,H,0,0,D,P Jones,,,,,,,,,,,,
28/12/96,Southampton,Wimbledon,1,1,D,1,1,D,L Stevens,,,,,,,,,,,,
28/12/96,Tottenham,West Ham,2,2,D,1,1,D,C Cooper,,,,,,,,,,,,
29/12/96,Derby,Chelsea,2,3,A,1,1,D,D Smith,,,,,,,,,,,,
29/12/96,Middlesbrough,Coventry,1,1,D,1,1,D,N Graham,,,,,,,,,,,,
01/01/97,Arsenal,Tottenham,2,0,H,2,0,H,S Dunn,,,,,,,,,,,,
01/01/97,Chelsea,Southampton,1,0,H,0,0,D,R Styles,,,,,,,,,,,,
01/01/97,Coventry,Middlesbrough,2,0,H,0,0,D,P Walton,,,,,,,,,,,,
01/01/97,Everton,Aston Villa,1,0,H,1,0,H,M Dean,,,,,,,,,,,,
01/01/97,Leeds,Liverpool,2,2,D,1,1,D,S Wicks,,,,,,,,,,,,
01/01/97,Leicester,Everton,0,0,D,0,0,D,M Riley,,,,,,,,,,,,
01/01/97,Man United,West Ham,0,1,A,0,1,A,P Durkin,,,,,,,,,,,,
01/01/97,Newcastle,Derby,1,2,A,0,0,D,D Elleray,,,,,,,,,,,,
01/01/97,Nott'm Forest,Sheffield Weds,0,0,D,0,0,D,G Hall,,,,,,,,,,,,
01/01/97,Sunderland,Blackburn,2,0,H,1,0,H,R Jones,,,,,,,,,,,,
01/01/97,Wimbledon,Leicester,2,0,H,0,0,D,T Riley,,,,,,,,,,,,
11/01/97,Aston Villa,Middlesbrough,2,2,D,1,1,D,J Kelly,,,,,,,,,,,,
11/01/97,Blackburn,Wimbledon,1,0,H,0,0,D,A Baker,,,,,,,,,,,,
11/01/97,Coventry,Sunderland,1,0,H,1,0,H,K Winter,,,,,,,,,,,,
11/01/97,Everton,Leeds,2,0,H,1,0,H,S Lodge,,,,,,,,,,,,
11/01/97,Leicester,Chelsea,0,1,A,0,1,A,P Jones,,,,,,,,,,,,
11/01/97,Liverpool,Man United,0,0,D,0,0,D,L Stevens,,,,,,,,,,,,
11/01/97,Nott'm Forest,Newcastle,0,0,D,0,0,D,C Cooper,,,,,,,,,,,,
11/01/97,Sheffield Weds,Southampton,0,1,A,0,0,D,D Smith,,,,,,,,,,,,
11/01/97,Tottenham,Derby,1,0,H,0,0,D,N Graham,,,,,,,,,,,,
11/01/97,West Ham,Arsenal,0,0,D,0,0,D,S Dunn,,,,,,,,,,,,
18/01/97,Arsenal,Everton,3,1,H,2,0,H,R Styles,,,,,,,,,,,,
18/01/97,Chelsea,Aston Villa,0,0,D,0,0,D,P Walton,,,,,,,,,,,,
18/01/97,Derby,Blackburn,0,1,A,0,0,D,M Dean,,,,,,,,,,,,
18/01/97,Leeds,Tottenham,1,0,H,1,0,H,S Wicks,,,,,,,,,,,,
18/01/97,Man United,Leicester,1,1,D,1,0,H,M Riley,,,,,,,,,,,,
18/01/97,Middlesbrough,Sheffield Weds,3,3,D,1,1,D,P Durkin,,,,,,,,,,,,
18/01/97,Newcastle,Coventry,4,0,H,3,0,H,D Elleray,,,,,,,,,,,,
18/01/97,Southampton,Nott'm Forest,2,2,D,2,1,H,G Hall,,,,,,,,,,,,
18/01/97,Sunderland,Liverpool,1,2,A,0,1,A,R Jones,,,,,,,,,,,,
18/01/97,Wimbledon,West Ham,1,2,A,0,1,A,T Riley,,,,,,,,,,,,
01/02/97,Aston Villa,Leeds,1,0,H,1,0,H,J Kelly,,,,,,,,,,,,
01/02/97,Blackburn,Middlesbrough,1,1,D,0,0,D,A Baker,,,,,,,,,,,,
01/02/97,Coventry,Arsenal,1,0,H,0,0,D,K Winter,,,,,,,,,,,,
01/02/97,Everton,Wimbledon,0,0,D,0,0,D,S Lodge,,,,,,,,,,,,
01/02/97,Leicester,Derby,2,0,H,1,0,H,P Jones,,,,,,,,,,,,
01/02/97,Liverpool,Southampton,4,3,H,1,2,A,L Stevens,,,,,,,,,,,,
01/02/97,Nott'm Forest,Chelsea,2,0,H,0,0,D,C Cooper,,,,,,,,,,,,
01/02/97,Sheffield Weds,Man United,1,1,D,0,1,A,D Smith,,,,,,,,,,,,
01/02/97,Tottenham,Newcastle,1,2,A,0,0,D,N Graham,,,,,,,,,,,,
01/02/97,West Ham,Sunderland,1,1,D,1,0,H,S Dunn,,,,,,,,,,,,
22/02/97,Arsenal,Derby,1,1,D,0,1,A,R Styles,,,,,,,,,,,,
22/02/97,Chelsea,Newcastle,3,0,H,1,0,H,P Walton,,,,,,,,,,,,
22/02/97,Leicester,Coventry,2,2,D,1,1,D,M Dean,,,,,,,,,,,,
22/02/97,Liverpool,Blackburn,4,0,H,1,0,H,S Wicks,,,,,,,,,,,,
22/02/97,Man United,Sheffield Weds,2,0,H,1,0,H,M Riley,,,,,,,,,,,,
22/02/97,Middlesbrough,Southampton,1,1,D,0,1,A,P Durkin,,,,,,,,,,,,
22/02/97,Nott'm Forest,Everton,1,0,H,1,0,H,D Elleray,,,,,,,,,,,,
22/02/97,Sunderland,Aston Villa,1,0,H,0,0,D,G Hall,,,,,,,,,,,,
22/02/97,Wimbledon,Leeds,0,0,D,0,0,D,R Jones,,,,,,,,,,,,
22/02/97,West Ham,Tottenham,4,3,H,2,1,H,T Riley,,,,,,,,,,,,
01/03/97,Aston Villa,Liverpool,1,1,D,1,0,H,J Kelly,,,,,,,,,,,,
01/03/97,Blackburn,Nott'm Forest,1,1,D,1,0,H,A Baker,,,,,,,,,,,,
01/03/97,Coventry,Derby,0,0,D,0,0,D,K Winter,,,,,,,,,,,,
01/03/97,Everton,Sunderland,0,0,D,0,0,D,S Lodge,,,,,,,,,,,,
01/03/97,Leeds,Middlesbrough,0,1,A,0,1,A,P Jones,,,,,,,,,,,,
01/03/97,Newcastle,Arsenal,1,2,A,0,1,A,L Stevens,,,,,,,,,,,,
01/03/97,Sheffield Weds,Wimbledon,0,0,D,0,0,D,C Cooper,,,,,,,,,,,,
01/03/97,Southampton,Man United,1,3,A,0,0,D,D Smith,,,,,,,,,,,,
001/03/97,Tottenham,Leicester,1,0,H,0,0,D,N Graham,,,,,,,,,,,,
02/03/97,West Ham,Chelsea,2,3,A,2,0,H,S Dunn,,,,,,,,,,,,
08/03/97,Arsenal,Tottenham,0,0,D,0,0,D,R Styles,,,,,,,,,,,,
08/03/97,Derby,Man United,1,3,A,0,1,A,P Walton,,,,,,,,,,,,
08/03/97,Leicester,West Ham,2,1,H,2,0,H,M Dean,,,,,,,,,,,,
08/03/97,Liverpool,Nott'm Forest,1,0,H,0,0,D,S Wicks,,,,,,,,,,,,
08/03/97,Middlesbrough,Blackburn,2,1,H,1,0,H,M Riley,,,,,,,,,,,,
08/03/97,Newcastle,Everton,2,1,H,1,0,H,P Durkin,,,,,,,,,,,,
08/03/97,Sunderland,Coventry,1,0,H,0,0,D,D Elleray,,,,,,,,,,,,
08/03/97,Wimbledon,Sheffield Weds,0,2,A,0,1,A,G Hall,,,,,,,,,,,,
15/03/97,Aston Villa,West Ham,0,1,A,0,1,A,R Jones,,,,,,,,,,,,
15/03/97,Coventry,Wimbledon,0,2,A,0,1,A,T Riley,,,,,,,,,,,,
15/03/97,Derby,Newcastle,0,1,A,0,1,A,J Kelly,,,,,,,,,,,,
15/03/97,Everton,Sunderland,2,0,H,1,0,H,A Baker,,,,,,,,,,,,
15/03/97,Leeds,Southampton,0,0,D,0,0,D,K Winter,,,,,,,,,,,,
15/03/97,Leicester,Blackburn,2,0,H,2,0,H,S Lodge,,,,,,,,,,,,
15/03/97,Man United,Arsenal,0,0,D,0,0,D,P Jones,,,,,,,,,,,,
15/03/97,Nott'm Forest,Middlesbrough,3,3,D,1,2,A,L Stevens,,,,,,,,,,,,
15/03/97,Sheffield Weds,Liverpool,1,1,D,0,0,D,C Cooper,,,,,,,,,,,,
16/03/97,Tottenham,Chelsea,0,0,D,0,0,D,D Smith,,,,,,,,,,,,
05/04/97,Arsenal,Wimbledon,3,1,H,0,0,D,N Graham,,,,,,,,,,,,
05/04/97,Blackburn,Everton,2,1,H,1,0,H,S Dunn,,,,,,,,,,,,
05/04/97,Chelsea,Coventry,2,2,D,1,0,H,R Styles,,,,,,,,,,,,
05/04/97,Liverpool,Derby,2,1,H,1,0,H,P Walton,,,,,,,,,,,,
05/04/97,Man United,Blackburn,2,1,H,1,0,H,M Dean,,,,,,,,,,,,
05/04/97,Middlesbrough,Tottenham,1,0,H,0,0,D,S Wicks,,,,,,,,,,,,
05/04/97,Newcastle,Leicester,4,3,H,2,2,D,M Riley,,,,,,,,,,,,
05/04/97,Southampton,Nott'm Forest,2,0,H,1,0,H,P Durkin,,,,,,,,,,,,
05/04/97,Sunderland,West Ham,0,0,D,0,0,D,D Elleray,,,,,,,,,,,,
05/04/97,Wimbledon,Sheffield Weds,2,1,H,0,0,D,G Hall,,,,,,,,,,,,
06/04/97,Leeds,Aston Villa,1,0,H,1,0,H,R Jones,,,,,,,,,,,,
007/04/97,Liverpool,Man United,1,3,A,0,1,A,T Riley,,,,,,,,,,,,
12/04/97,Aston Villa,Southampton,1,0,H,0,0,D,J Kelly,,,,,,,,,,,,
12/04/97,Blackburn,West Ham,1,2,A,0,2,A,A Baker,,,,,,,,,,,,
12/04/97,Derby,Sunderland,0,0,D,0,0,D,K Winter,,,,,,,,,,,,
12/04/97,Everton,Chelsea,3,1,H,1,0,H,S Lodge,,,,,,,,,,,,
12/04/97,Leicester,Arsenal,1,3,A,1,1,D,P Jones,,,,,,,,,,,,
12/04/97,Nott'm Forest,Leeds,0,1,A,0,0,D,L Stevens,,,,,,,,,,,,
